constParams1.beta deg,globalForce1.F N,time s,revoluteJoint3.phiRel rad,prismaticJoint1.xRel m
7.5,115,1.16599999999998,-1.57133104621845,1.83901069811186
8.0,115,1.19699999999998,-1.56928243337427,1.89153399433158
8.5,115,1.23399999999997,-1.56992883653964,1.95536135473734
9.0,115,1.27799999999997,-1.57061220375691,2.03270630973404
9.5,115,1.33199999999996,-1.57041025914437,2.13001536429429
10.0,115,1.40199999999996,-1.56941332029347,2.26049976105012
10.5,115,1.50199999999995,-1.56926230153874,2.45652921968624
11.0,115,1.67499999999993,-1.56983129745521,2.82387008810721
11.5,115,2.7969999999998,1.57067981347846,4.42836077207441
12.0,115,1.74299999999992,1.57239111628532,1.27194910104037
12.5,115,1.57299999999994,1.57173605202245,0.90536124299623
13.0,115,1.47299999999995,1.56908512069899,0.709793940011048
13.5,115,1.40299999999996,1.5696178228638,0.582865741318554
14.0,115,1.34899999999996,1.57024455190815,0.490851670534031
14.5,115,1.30499999999997,1.5703534596435,0.419847920233023
15.0,115,1.26799999999997,1.57046642042384,0.363125801539355
15.5,115,1.23599999999997,1.57010602760211,0.316337122717794
16.0,115,1.20799999999998,1.56998257658556,0.277339482194042
16.5,115,1.18299999999998,1.56954233585322,0.244026495298362
17.0,115,1.16099999999998,1.57100888351124,0.216463081788833
17.5,115,1.14099999999999,1.57224759248553,0.192585968646799
18.0,115,1.12199999999999,1.57066204061312,0.170255211947904
18.5,115,1.10499999999999,1.57143395891469,0.151799995445161
19.0,115,1.08899999999999,1.57080683540471,0.134900133924452
19.5,115,1.07399999999999,1.56978224096002,0.119732916254937
20.0,115,1.06099999999999,1.57274623425688,0.108418176072401
7.0,120,1.11199999999999,-1.56894210710682,1.78864448347455
7.5,120,1.13699999999999,-1.57057850295295,1.83196046751441
8.0,120,1.16499999999998,-1.57177375678473,1.88085440902988
8.5,120,1.19599999999998,-1.56943057164527,1.93536626343958
9.0,120,1.23299999999998,-1.57001801224601,2.00168292561314
9.5,120,1.27699999999997,-1.56986189295054,2.08198192836352
10.0,120,1.33199999999996,-1.57259949437336,2.18536713539109
10.5,120,1.40199999999996,-1.57031131833647,2.32119077835544
11.0,120,1.50299999999995,-1.57135484127298,2.52772881167093
11.5,120,1.67799999999993,-1.57191480287369,2.91567665607675
12.0,120,2.62399999999982,1.57182630668259,4.01250267513094
12.5,120,1.74099999999992,1.57216281273435,1.3604479228895
13.0,120,1.57299999999994,1.57259164241655,0.982638189907663
13.5,120,1.47399999999995,1.57158535996244,0.780532204277005
14.0,120,1.40399999999996,1.57121424734107,0.647710617660744
14.5,120,1.34999999999996,1.57130719125702,0.551298600751989
15.0,120,1.30599999999997,1.57109467155,0.476867647573418
15.5,120,1.26899999999997,1.57100277114344,0.41737164135456
16.0,120,1.23699999999997,1.57048458761133,0.368223064616465
16.5,120,1.20899999999998,1.5702943067024,0.327251920892945
17.0,120,1.18399999999998,1.56980724095347,0.292219192389362
17.5,120,1.16199999999998,1.57124408500477,0.263180868224138
18.0,120,1.14199999999999,1.57247031134099,0.237986780906969
18.5,120,1.12299999999999,1.57087991755797,0.214413905664614
19.0,120,1.10599999999999,1.57166236668223,0.194885849026589
19.5,120,1.08999999999999,1.57105125350537,0.176982923413627
20.0,120,1.07499999999999,1.57004509834438,0.160883505334955
7.0,125,1.08899999999999,-1.56991679737592,1.7879044527017
7.5,125,1.11099999999999,-1.5696353107049,1.82699732727003
8.0,125,1.13599999999999,-1.57105747681881,1.87184553727006
8.5,125,1.16399999999998,-1.57199511247685,1.92249161115988
9.0,125,1.19499999999998,-1.56931780970878,1.97900393349558
9.5,125,1.23199999999998,-1.56948534667875,2.04772481782388
10.0,125,1.27699999999997,-1.57248907181438,2.13325150654076
10.5,125,1.33099999999996,-1.57060667480849,2.23831193826936
11.0,125,1.40199999999996,-1.57061540629829,2.38175808804652
11.5,125,1.50399999999995,-1.57253301891589,2.59892310063693
12.0,125,1.68099999999993,-1.5720114031756,3.00778171832359
12.5,125,2.51399999999983,1.57051254996724,3.81022320755865
13.0,125,1.73799999999992,1.56962647016537,1.44583640078105
13.5,125,1.57199999999994,1.57053944786322,1.05731039686981
14.0,125,1.47399999999995,1.57091863082674,0.849047298946182
14.5,125,1.40399999999996,1.56952227028553,0.710276380967778
15.0,125,1.34999999999996,1.56902484916079,0.609579469731769
15.5,125,1.30699999999997,1.57218285066325,0.534147694067572
16.0,125,1.26999999999997,1.57185272290114,0.471862279441232
16.5,125,1.23799999999997,1.57116437642806,0.420361973228054
17.0,125,1.20999999999998,1.57085410512092,0.377371115227552
17.5,125,1.18499999999998,1.57030685632838,0.340629099334698
18.0,125,1.16299999999998,1.57170534360185,0.310105387609606
18.5,125,1.14199999999999,1.56904424044815,0.281230014486384
19.0,125,1.12399999999999,1.57130425732692,0.258757011890612
19.5,125,1.10699999999999,1.57209163732649,0.238170260928841
20.0,125,1.09099999999999,1.57148987778078,0.219260912494448
7.0,130,1.06799999999999,-1.57072363256075,1.78820754241377
7.5,130,1.08799999999999,-1.57060928568907,1.82479721268908
8.0,130,1.10999999999999,-1.5701179699992,1.86520543334562
8.5,130,1.13499999999999,-1.57133045462277,1.91154777329468
9.0,130,1.16299999999998,-1.57198157090125,1.96392712645941
9.5,130,1.19399999999998,-1.5689381856472,2.02240044952692
10.0,130,1.23199999999998,-1.57237656959657,2.09578351388891
10.5,130,1.27599999999997,-1.57102337816943,2.18214952857357
11.0,130,1.33099999999996,-1.57185750861197,2.29339757582349
11.5,130,1.40199999999996,-1.57027785904314,2.44216021990691
12.0,130,1.50399999999995,-1.56902062089079,2.66739212894651
12.5,130,1.68399999999993,-1.56996061975176,3.10011198707873
13.0,130,2.43199999999984,1.5710825588364,3.69493903063583
13.5,130,1.73599999999992,1.57219593926517,1.53385345245864
14.0,130,1.57099999999994,1.56932635722526,1.13195778239327
14.5,130,1.47399999999995,1.57090225615264,0.917623022371697
15.0,130,1.40499999999996,1.57204089488851,0.775554470420776
15.5,130,1.35099999999996,1.57085307254385,0.670433403091234
16.0,130,1.30699999999997,1.56985708612111,0.589161649789125
16.5,130,1.26999999999997,1.56923309471228,0.524095709576856
17.0,130,1.23899999999997,1.57213648161223,0.472733744161525
17.5,130,1.21099999999998,1.57169614828581,0.427742183480869
18.0,130,1.18599999999998,1.57104915625219,0.389233364152665
18.5,130,1.16399999999998,1.5724029304537,0.357244579756228
19.0,130,1.14299999999998,1.56973384307452,0.327013076569382
19.5,130,1.12499999999999,1.57229645209321,0.30343613511856
20.0,130,1.10799999999999,1.57272375131268,0.281634718093477
7.0,135,1.049,-1.57260845641485,1.78991510014849
7.5,135,1.06699999999999,-1.57142191648174,1.82376407480407
8.0,135,1.08699999999999,-1.57110725863477,1.86150399274607
8.5,135,1.10899999999999,-1.57041673651519,1.90320938538562
9.0,135,1.13399999999999,-1.57138143274242,1.95105633784626
9.5,135,1.16199999999998,-1.57172945434795,2.00516033952219
10.0,135,1.19399999999998,-1.57206655747388,2.06785016893118
10.5,135,1.23099999999998,-1.5711667320331,2.14144896693169
11.0,135,1.27499999999997,-1.5694305347336,2.23084025501457
11.5,135,1.33099999999996,-1.57261323206062,2.34836576648427
12.0,135,1.40199999999996,-1.56925544157096,2.50241378139861
12.5,135,1.50599999999994,-1.57183295479137,2.74132931797644
13.0,135,1.68799999999992,-1.56944802029098,3.19579471906528
13.5,135,2.36499999999985,1.569231683477,3.62141463922956
14.0,135,1.73299999999992,1.57249674200012,1.61857619882846
14.5,135,1.57099999999994,1.57264525635621,1.20949701360154
15.0,135,1.47399999999995,1.57150549818157,0.986335984893355
15.5,135,1.40499999999996,1.57129095273561,0.838400300435131
16.0,135,1.35099999999996,1.56934128664242,0.728897254414492
16.5,135,1.30799999999997,1.57162505427665,0.64680807693421
17.0,135,1.27099999999997,1.57069515455416,0.578940519136272
17.5,135,1.23899999999997,1.56958796690916,0.522754153541471
18.0,135,1.21099999999998,1.56897861396733,0.475801614463515
18.5,135,1.18699999999998,1.5720631068596,0.438083416094686
19.0,135,1.16399999999998,1.5694939427322,0.402085343969203
19.5,135,1.14399999999998,1.57059331793789,0.372898784826682
20.0,135,1.12499999999999,1.56931307200519,0.345770272676274
7.0,140,1.03,-1.56890819276461,1.78947013762648
7.5,140,1.047,-1.56950236201563,1.82228463301654
8.0,140,1.06599999999999,-1.57194114832204,1.85915218794766
8.5,140,1.08599999999999,-1.57145292291495,1.89803134341275
9.0,140,1.10799999999999,-1.57051783694398,1.94101466273803
9.5,140,1.13299999999999,-1.57120937131181,1.9903577313323
10.0,140,1.16099999999998,-1.5711547097738,2.04617841377481
10.5,140,1.19299999999998,-1.57108711771729,2.11087412269531
11.0,140,1.22999999999998,-1.56965610569034,2.1868397275522
11.5,140,1.27499999999997,-1.570838416573,2.28169986590433
12.0,140,1.32999999999996,-1.56907740504274,2.40063174644441
12.5,140,1.40299999999996,-1.57116398393239,2.56530522003374
13.0,140,1.50699999999994,-1.56984343886541,2.8124543798945
13.5,140,1.69299999999992,-1.56974634260048,3.29510219276429
14.0,140,2.30699999999986,1.57217316856451,3.57062333762667
14.5,140,1.72899999999992,1.57047225393993,1.69962302410828
15.0,140,1.56899999999994,1.56940379970169,1.2811281013085
15.5,140,1.47299999999995,1.56908811770627,1.05234904674121
16.0,140,1.40499999999996,1.57104783826937,0.901340732831191
16.5,140,1.35199999999996,1.57201553134706,0.790214296607651
17.0,140,1.30799999999997,1.57001517067775,0.702046862343375
17.5,140,1.27199999999997,1.57250707842033,0.634062045699266
18.0,140,1.23999999999997,1.57115364489166,0.575503537002423
18.5,140,1.21199999999998,1.57035627745441,0.526510520906059
19.0,140,1.18699999999998,1.56974478808693,0.484619226495986
19.5,140,1.16499999999998,1.57088035969469,0.449613381246514
20.0,140,1.14499999999998,1.57171623732659,0.419041001600559
7.0,145,1.014,-1.57177553282007,1.79291453389565
7.5,145,1.029,-1.56958110776346,1.82267835612079
8.0,145,1.046,-1.57001774942297,1.85643131207746
8.5,145,1.06499999999999,-1.57228867791829,1.89434963417355
9.0,145,1.08499999999999,-1.57159622618185,1.93436561369564
9.5,145,1.10699999999999,-1.57041038752715,1.97861978533279
10.0,145,1.13199999999999,-1.57080077727153,2.02945395894433
10.5,145,1.15999999999998,-1.57046760803597,2.08699065287062
11.0,145,1.19199999999998,-1.56984520667787,2.15363887024235
11.5,145,1.22999999999998,-1.57149381062054,2.23454003423549
12.0,145,1.27499999999997,-1.57182006229018,2.33247127667092
12.5,145,1.33099999999996,-1.57248247592982,2.45798695060443
13.0,145,1.40399999999996,-1.57238107114849,2.62818960981077
13.5,145,1.50899999999994,-1.57026461268335,2.88661295673829
14.0,145,1.69899999999992,-1.57092586550825,3.3983317311185
14.5,145,2.25799999999986,1.57106326011244,3.54322057122845
15.0,145,1.72499999999992,1.56974795949838,1.78014457231829
15.5,145,1.56799999999994,1.57069890175945,1.35562054552357
16.0,145,1.47299999999995,1.57089801020893,1.12114835625387
16.5,145,1.40499999999996,1.57135413844002,0.96437655457561
17.0,145,1.35199999999996,1.57135589794471,0.848944432754216
17.5,145,1.30899999999997,1.57253736111936,0.760132354103602
18.0,145,1.27199999999997,1.57084854256199,0.686637562870678
18.5,145,1.23999999999997,1.56920799157697,0.625732123281395
19.0,145,1.21299999999998,1.57207269730414,0.57749115404293
19.5,145,1.18799999999998,1.57106293785699,0.533727627043229
20.0,145,1.16599999999998,1.57232667410324,0.497326895083268
7.0,150,0.998000000000001,-1.57038275219542,1.79459829546066
7.5,150,1.013,-1.57236274068842,1.82514559524029
8.0,150,1.028,-1.57010321795168,1.85571655204848
8.5,150,1.045,-1.57039039291523,1.89038253864498
9.0,150,1.06399999999999,-1.5724612943863,1.92936633045753
9.5,150,1.08399999999999,-1.57154130991228,1.97050921629292
10.0,150,1.10599999999999,-1.57008402082151,2.01602387060196
10.5,150,1.13099999999999,-1.57015285200649,2.06833681162522
11.0,150,1.15899999999998,-1.56941489265592,2.12755211732163
11.5,150,1.19199999999998,-1.57198723677031,2.19873630172193
12.0,150,1.22899999999998,-1.56922850055879,2.27952807764287
12.5,150,1.27499999999997,-1.57231447592438,2.38311818394632
13.0,150,1.33099999999996,-1.57191247275157,2.51269477758605
13.5,150,1.40399999999996,-1.569066520684,2.68815431088841
14.0,150,1.51099999999994,-1.56949676508572,2.96083050384263
14.5,150,1.70499999999992,-1.56899697018301,3.50223050067597
15.0,150,2.21699999999987,1.56983627371017,3.53751593424084
15.5,150,1.72099999999992,1.57042069772696,1.86005268932235
16.0,150,1.56599999999994,1.56917215150116,1.42693029100169
16.5,150,1.47199999999995,1.56968010291622,1.18709443294765
17.0,150,1.40499999999996,1.57223183434634,1.02760427084984
17.5,150,1.35199999999996,1.57113727433743,0.907774491296873
18.0,150,1.30899999999997,1.57167254165811,0.81559328070028
18.5,150,1.27199999999997,1.56953707357066,0.739295342899625
19.0,150,1.24099999999997,1.5714072063477,0.678886123472291
19.5,150,1.21299999999998,1.57021521648623,0.625877863192441
20.0,150,1.18799999999998,1.56903058757377,0.580422907539835
7.0,155,0.983000000000001,-1.56919927198673,1.7966373400396
7.5,155,0.997000000000001,-1.57104394715077,1.82588803535829
8.0,155,1.011,-1.56906404564357,1.85508898072952
8.5,155,1.027,-1.57035138471806,1.88854263055996
9.0,155,1.044,-1.5705697437309,1.92416622042279
9.5,155,1.06299999999999,-1.57246016600669,1.96420197115029
10.0,155,1.08299999999999,-1.57127854155618,2.00645835275721
10.5,155,1.10499999999999,-1.56954189819461,2.05321607297822
11.0,155,1.12999999999999,-1.5692688907315,2.10697264305204
11.5,155,1.15899999999998,-1.57183028133651,2.17043064968261
12.0,155,1.19099999999998,-1.57007135357469,2.2411354637006
12.5,155,1.22899999999998,-1.57031207039309,2.32695211592691
13.0,155,1.27499999999997,-1.57235972413698,2.43366974104398
13.5,155,1.33099999999996,-1.57037733748766,2.56716723893623
14.0,155,1.40599999999996,-1.57239926345931,2.75400024297167
14.5,155,1.51399999999994,-1.5710750387642,3.03843526926233
15.0,155,1.71299999999992,-1.57098631205628,3.61405801146293
15.5,155,2.17699999999987,1.56933047864474,3.52835953776205
16.0,155,1.71699999999992,1.57241486977268,1.93946110673655
16.5,155,1.56499999999994,1.57219423289981,1.50132214291728
17.0,155,1.47099999999995,1.56909473711143,1.25296861900351
17.5,155,1.40399999999996,1.56977961477945,1.08776599589202
18.0,155,1.35199999999996,1.57137432639602,0.966737111935281
18.5,155,1.30899999999997,1.57120367379459,0.871171206926537
19.0,155,1.27299999999997,1.57239166786687,0.794993633765127
19.5,155,1.24099999999997,1.57012151241874,0.729381456702758
20.0,155,1.21399999999998,1.57250238094337,0.677244169544171
7.0,160,0.970000000000001,-1.57237299668476,1.80132562329061
7.5,160,0.982000000000001,-1.56984642812383,1.82703513206202
8.0,160,0.996000000000001,-1.57157220551567,1.8569992388899
8.5,160,1.01,-1.56944205021444,1.88691286597916
9.0,160,1.026,-1.57056637101871,1.92120925816258
9.5,160,1.043,-1.57058440325741,1.95775435648339
10.0,160,1.06199999999999,-1.57225220259163,1.9988404576768
10.5,160,1.08199999999999,-1.57080280590416,2.04220664460104
11.0,160,1.10499999999999,-1.57253521106758,2.09269097772928
11.5,160,1.12999999999999,-1.5718469143592,2.14798240959342
12.0,160,1.15799999999998,-1.57017473441871,2.21062917018744
12.5,160,1.19099999999998,-1.5715770095599,2.28596946915883
13.0,160,1.22899999999998,-1.571009387411,2.37427441559566
13.5,160,1.27499999999997,-1.57187437577393,2.48409290876635
14.0,160,1.33199999999996,-1.57198055632316,2.62448398347379
14.5,160,1.40699999999996,-1.5710149735707,2.81692880039575
15.0,160,1.51699999999994,-1.57145631166846,3.11630805403211
15.5,160,1.72099999999992,-1.56906100605901,3.72688554100533
16.0,160,2.14099999999988,1.57125202135333,3.52809778880822
16.5,160,1.71199999999992,1.57194343232008,2.01462230769264
17.0,160,1.56299999999994,1.57237264401304,1.57229751928841
17.5,160,1.46999999999995,1.56914986292026,1.31878015979999
18.0,160,1.40399999999996,1.57164118767176,1.15109293824446
18.5,160,1.35199999999996,1.57207244446303,1.02579154796959
19.0,160,1.30899999999997,1.5711386367437,0.926823545410847
19.5,160,1.27299999999997,1.57180124701615,0.847906164308352
20.0,160,1.24099999999997,1.56913732348301,0.779918438317518
7.0,165,0.957000000000001,-1.57260185146161,1.80462328751315
7.5,165,0.968000000000001,-1.56918152054738,1.82878787170706
8.0,165,0.981000000000001,-1.57035933293564,1.85727530956445
8.5,165,0.995000000000001,-1.57195588794398,1.88794024788083
9.0,165,1.009,-1.56966153513853,1.91856648973398
9.5,165,1.025,-1.57060669675063,1.95370397993271
10.0,165,1.042,-1.57041641526446,1.99115130910798
10.5,165,1.06099999999999,-1.57184156898685,2.03328411675375
11.0,165,1.08099999999999,-1.57012278457667,2.0777282597612
11.5,165,1.10399999999999,-1.5714982286638,2.12955242698812
12.0,165,1.12899999999999,-1.57039331579991,2.18628462123548
12.5,165,1.15799999999998,-1.57199150335154,2.25326534731119
13.0,165,1.18999999999998,-1.56894940614382,2.32793779854998
13.5,165,1.22899999999998,-1.57127299148968,2.42149520647581
14.0,165,1.27499999999997,-1.57088549113456,2.53438569465751
14.5,165,1.33199999999996,-1.56913074846383,2.67870514535495
15.0,165,1.40899999999996,-1.57249579869858,2.88299509034887
15.5,165,1.51999999999994,-1.56992885678413,3.1943656160609
16.0,165,1.73099999999992,-1.56923973319402,3.84824001565728
16.5,165,2.10699999999988,1.57020661366707,3.52898247277866
17.0,165,1.70599999999992,1.5690943781728,2.08522005731048
17.5,165,1.55999999999994,1.56966790867997,1.63952896830045
18.0,165,1.46899999999995,1.56985545854692,1.3845431178693
18.5,165,1.40299999999996,1.57027468675158,1.21123390381685
19.0,165,1.35099999999996,1.56946659170915,1.0817488849565
19.5,165,1.30899999999997,1.57148909622257,0.98258324632483
20.0,165,1.27299999999997,1.57158940857506,0.900939845800976
7.0,170,0.944000000000001,-1.5701612464111,1.80662089321162
7.5,170,0.955000000000001,-1.5693891890761,1.83130544481302
8.0,170,0.967000000000001,-1.56968569776239,1.85820442092665
8.5,170,0.980000000000001,-1.57073640484588,1.8873417387542
9.0,170,0.994000000000001,-1.57218983823851,1.91870898062922
9.5,170,1.008,-1.56971609055797,1.95004639050948
10.0,170,1.024,-1.57047342805199,1.98600979556007
10.5,170,1.041,-1.5700576077203,2.02435565761452
11.0,170,1.05999999999999,-1.5712170699486,2.06752687660109
11.5,170,1.07999999999999,-1.56920092344509,2.11305292061983
12.0,170,1.10299999999999,-1.57021028748648,2.16617838269941
12.5,170,1.12899999999999,-1.57240321638531,2.22705154043682
13.0,170,1.15699999999998,-1.56974232488456,2.29306149679636
13.5,170,1.18999999999998,-1.56971972628731,2.37246927333341
14.0,170,1.22899999999998,-1.5710850689069,2.46858904722175
14.5,170,1.27499999999997,-1.56939025986264,2.58453147923123
15.0,170,1.33299999999996,-1.56929846366977,2.73592384112849
15.5,170,1.40999999999996,-1.56922801924711,2.94581193913449
16.0,170,1.52399999999994,-1.57089704577827,3.27638427900085
16.5,170,1.74299999999992,-1.57264054178978,3.97912442260913
17.0,170,2.07599999999988,1.57178629984892,3.53642065333027
17.5,170,1.70099999999992,1.57096956500054,2.15882621678745
18.0,170,1.55799999999994,1.57161192490757,1.71004155433341
18.5,170,1.46799999999995,1.57122595642962,1.45028698001002
19.0,170,1.40199999999996,1.56946419711934,1.27133969331624
19.5,170,1.35099999999996,1.57106383231386,1.14089284754936
20.0,170,1.30899999999997,1.57226422532598,1.03845751917355
7.0,175,0.932000000000001,-1.56916829853343,1.80949803910622
7.5,175,0.943000000000001,-1.57078527868169,1.83476572556296
8.0,175,0.954000000000001,-1.5698969840995,1.85998319494518
8.5,175,0.966000000000001,-1.57005865881137,1.88745959740789
9.0,175,0.979000000000001,-1.57097322439506,1.917228023669
9.5,175,0.993000000000001,-1.57226645215289,1.94930182725403
10.0,175,1.007,-1.56960482618023,1.98133847350908
10.5,175,1.023,-1.57015965203316,2.01812516467725
11.0,175,1.04,-1.56939666759761,2.05731844442966
11.5,175,1.05899999999999,-1.5703834045102,2.10156435425888
12.0,175,1.07999999999999,-1.57183186717262,2.15084917298796
12.5,175,1.10299999999999,-1.57245523378942,2.205315828356
13.0,175,1.12799999999999,-1.57035737279291,2.26495094051114
13.5,175,1.15699999999998,-1.57088733367825,2.33547696267734
14.0,175,1.18999999999998,-1.57009072580072,2.41696127915805
14.5,175,1.22899999999998,-1.57043458212009,2.51555395719592
15.0,175,1.27599999999997,-1.57104332816003,2.63768872478981
15.5,175,1.33499999999996,-1.57251495098782,2.79640869144351
16.0,175,1.41299999999996,-1.57237655915758,3.01549828643653
16.5,175,1.52799999999994,-1.56968171553977,3.35863965537785
17.0,175,1.75499999999992,-1.57018462327781,4.11161955051677
17.5,175,2.04599999999989,1.5697689362213,3.54190495013033
18.0,175,1.69499999999992,1.57026953979906,2.22781217083182
18.5,175,1.55499999999994,1.57059544569686,1.77662486941746
19.0,175,1.46599999999995,1.56940824791898,1.51240990174293
19.5,175,1.40099999999996,1.56919894210824,1.33140237973077
20.0,175,1.34999999999996,1.56939654849363,1.19680287668747
7.0,180,0.921000000000001,-1.56987137233561,1.81343370924151
7.5,180,0.931000000000001,-1.56979460578924,1.83696883499657
8.0,180,0.942000000000001,-1.57128889809322,1.86274496473296
8.5,180,0.953000000000001,-1.57026521794886,1.88849306078868
9.0,180,0.965000000000001,-1.57029387521838,1.91653994551752
9.5,180,0.978000000000001,-1.57105956811596,1.94693947467644
10.0,180,0.992000000000001,-1.57218143495567,1.97971638050721
10.5,180,1.006,-1.56934491475856,2.01240024698317
11.0,180,1.022,-1.56966542560791,2.05006045117906
11.5,180,1.04,-1.57245284464686,2.09276241072509
12.0,180,1.05799999999999,-1.5693452552965,2.13535873691286
12.5,180,1.07899999999999,-1.57042025169501,2.18582778559819
13.0,180,1.10199999999999,-1.5706181773634,2.24158167147327
13.5,180,1.12799999999999,-1.57181084061171,2.30549967692765
14.0,180,1.15699999999998,-1.57166962631931,2.37776878569914
14.5,180,1.18999999999998,-1.57005748807801,2.46129402988726
15.0,180,1.22899999999998,-1.56934041231075,2.56239520167105
15.5,180,1.27699999999997,-1.57211539066422,2.69083733929666
16.0,180,1.33599999999996,-1.57117979558737,2.85367844239013
16.5,180,1.41499999999995,-1.57069202759306,3.08187585516603
17.0,180,1.53299999999994,-1.57017826162824,3.44503011682369
17.5,180,1.76999999999992,-1.57246340314836,4.25861674670996
18.0,180,2.01899999999989,1.57263128345319,3.55551437242096
18.5,180,1.68899999999992,1.57054942800481,2.29579385730345
19.0,180,1.55199999999994,1.57046726656147,1.84285596826554
19.5,180,1.46499999999995,1.57215477434414,1.57810995022159
20.0,180,1.39999999999996,1.56949234076833,1.39143673252447
